admin,whitelist_mint,discount_mint,signer,srm_vault,perp_fee_structure,spot_fee_structure,oracle_guard_rails,number_of_authorities,lp_cooldown_time,liquidation_margin_buffer_ratio,settlement_duration,number_of_markets,number_of_spot_markets,signer_nonce,min_perp_auction_duration,default_market_order_time_in_force,default_spot_auction_duration,exchange_status,padding,slot,write_version,updated_on
29ZCQJcTV8PrFe3GkqhkBexo6JnniJhTym915qJeunNA,11111111111111111111111111111111,11111111111111111111111111111111,7pPXZBZrzviEZ83t7AJzMgs43EdgSQxfUXC1j4DbYtL2,11111111111111111111111111111111,"FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=80, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=60, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=50, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=40, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=35, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","OracleGuardRails(price_divergence=PriceDivergenceGuardRails(mark_oracle_divergence_numerator=1, mark_oracle_divergence_denominator=10), validity=ValidityGuardRails(slots_before_stale_for_amm=10, slots_before_stale_for_margin=120, confidence_interval_max_size=20000, too_volatile_ratio=5), use_for_liquidations=True)",0,0,200,0,0,0,254,10,60,10,ExchangeStatus.Active(),"ListContainer: 
    0",10,202,2022-10-24 18:01:57.168269
29ZCQJcTV8PrFe3GkqhkBexo6JnniJhTym915qJeunNA,11111111111111111111111111111111,11111111111111111111111111111111,7pPXZBZrzviEZ83t7AJzMgs43EdgSQxfUXC1j4DbYtL2,11111111111111111111111111111111,"FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=80, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=60, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=50, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=40, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=35, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","OracleGuardRails(price_divergence=PriceDivergenceGuardRails(mark_oracle_divergence_numerator=1, mark_oracle_divergence_denominator=10), validity=ValidityGuardRails(slots_before_stale_for_amm=10, slots_before_stale_for_margin=120, confidence_interval_max_size=20000, too_volatile_ratio=5), use_for_liquidations=True)",0,0,200,0,0,1,254,10,60,10,ExchangeStatus.Active(),"ListContainer: 
    0",11,212,2022-10-24 18:01:57.678474
29ZCQJcTV8PrFe3GkqhkBexo6JnniJhTym915qJeunNA,11111111111111111111111111111111,11111111111111111111111111111111,7pPXZBZrzviEZ83t7AJzMgs43EdgSQxfUXC1j4DbYtL2,11111111111111111111111111111111,"FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=80, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=60, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=50, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=40, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=35, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","OracleGuardRails(price_divergence=PriceDivergenceGuardRails(mark_oracle_divergence_numerator=1, mark_oracle_divergence_denominator=10), validity=ValidityGuardRails(slots_before_stale_for_amm=10, slots_before_stale_for_margin=120, confidence_interval_max_size=20000, too_volatile_ratio=5), use_for_liquidations=True)",0,0,200,0,0,1,254,0,60,10,ExchangeStatus.Active(),"ListContainer: 
    0",12,223,2022-10-24 18:01:58.189186
29ZCQJcTV8PrFe3GkqhkBexo6JnniJhTym915qJeunNA,11111111111111111111111111111111,11111111111111111111111111111111,7pPXZBZrzviEZ83t7AJzMgs43EdgSQxfUXC1j4DbYtL2,11111111111111111111111111111111,"FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=80, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=60, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=50, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=40, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=35, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","OracleGuardRails(price_divergence=PriceDivergenceGuardRails(mark_oracle_divergence_numerator=1, mark_oracle_divergence_denominator=10), validity=ValidityGuardRails(slots_before_stale_for_amm=10, slots_before_stale_for_margin=120, confidence_interval_max_size=20000, too_volatile_ratio=5), use_for_liquidations=True)",0,0,200,0,0,1,254,0,60,10,ExchangeStatus.Active(),"ListContainer: 
    0",13,232,2022-10-24 18:01:58.699172
29ZCQJcTV8PrFe3GkqhkBexo6JnniJhTym915qJeunNA,11111111111111111111111111111111,11111111111111111111111111111111,7pPXZBZrzviEZ83t7AJzMgs43EdgSQxfUXC1j4DbYtL2,11111111111111111111111111111111,"FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=80, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=60, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=50, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=40, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=35, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=15, referrer_reward_denominator=100, referee_fee_numerator=5, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","FeeStructure(fee_tiers=ListContainer([FeeTier(fee_numerator=100, fee_denominator=100000, maker_rebate_numerator=20, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100), FeeTier(fee_numerator=0, fee_denominator=100000, maker_rebate_numerator=0, maker_rebate_denominator=100000, referrer_reward_numerator=0, referrer_reward_denominator=100, referee_fee_numerator=0, referee_fee_denominator=100)]), filler_reward_structure=OrderFillerRewardStructure(reward_numerator=10, reward_denominator=100, time_based_reward_lower_bound=10000), referrer_reward_epoch_upper_bound=4000000000, flat_filler_fee=10000)","OracleGuardRails(price_divergence=PriceDivergenceGuardRails(mark_oracle_divergence_numerator=1, mark_oracle_divergence_denominator=1), validity=ValidityGuardRails(slots_before_stale_for_amm=10, slots_before_stale_for_margin=10, confidence_interval_max_size=100, too_volatile_ratio=100), use_for_liquidations=True)",0,0,200,0,0,1,254,0,60,10,ExchangeStatus.Active(),"ListContainer: 
    0",14,241,2022-10-24 18:01:59.207103
