mint,owner,amount,delegate_option,delegate,state,is_native_option,is_native,delegated_amount,close_authority_option,close_authority,slot,write_version,updated_on
b'\x98\xee\xab[\xd0Q\xcd\x17\xb0Ovb\x18xi\x9daQ5=.\x9bjE\x92\xd6\xaa\xe2/\xac\x9d\xe7',b'eI\xe4\x06\xba\x94\xb5\x00\xf0\xdfaln\x8f\x9fO\x8a\xfd7!\x01\xad\x91\x9a\xa7g\x06\xda\x8dE\x86\xb3',0,0,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',1,0,0,0,0,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',11,214,2022-10-24 18:01:57.678502
